symbol,date,actual,pred,pUp,conf,ret1d,sum_up_contrib,sum_down_contrib,net_margin,wrong_side_power,right_side_power,margin_wrong_minus_right,wrong_type,high_conf_wrong,regime_flags,top_misleading,why,raw_stochK,score_stochK,w_stochK,contrib_stochK,reason_stochK,raw_MACD,score_MACD,w_MACD,contrib_MACD,reason_MACD,raw_RSI,score_RSI,w_RSI,contrib_RSI,reason_RSI,raw_OBV,score_OBV,w_OBV,contrib_OBV,reason_OBV,raw_volZ,score_volZ,w_volZ,contrib_volZ,reason_volZ,raw_pctB,score_pctB,w_pctB,contrib_pctB,reason_pctB,raw_deltaATRpct,score_deltaATRpct,w_deltaATRpct,contrib_deltaATRpct,reason_deltaATRpct,raw_gapNorm,score_gapNorm,w_gapNorm,contrib_gapNorm,reason_gapNorm,raw_atrPct,score_atrPct,w_atrPct,contrib_atrPct,reason_atrPct
META,2024-03-15,1,-1,0.405313,0.189375,0.026606,0.6121,-0.7969,-0.1848,0.7969,0.6121,0.1848,gap_reversal,0,,stochK|MACD|gapNorm,"Called DOWN (pUp=0.405, conf=0.189) but next day was UP (ret1d=0.0266). Wrong-side power=0.7969, right-side power=0.6121, margin=0.1848. Culprits: stochK→-0.5743 [stochK=17.03 (<20 oversold) → down-bias w/ rebound risk]; MACD→-0.1488 [MACD/ATR=-0.2975 (bearish momentum)]; gapNorm→-0.0734 [gapNorm=-0.5734 ≤ -0.5 → gap-down continuation bias]. Top pushes toward UP: volZ=1.066 (w=1.000, c=0.2664), OBV=447770300 (w=1.000, c=0.2500), pctB=0.3827 (w=1.000, c=0.0957). Top pushes toward DOWN: stochK=17.03 (w=1.000, c=0.5743), MACD=-0.2975 (w=1.000, c=0.1488), gapNorm=-0.5734 (w=1.000, c=0.0734). Gates: atr_pass:PASS, minConf_pass:BLOCK.",17.027548573430145,-0.574311,1.000000,-0.574311,stochK=17.03 (<20 oversold) → down-bias w/ rebound risk,-0.29750209841365644,-0.148751,1.000000,-0.148751,MACD/ATR=-0.2975 (bearish momentum),53.51373389725168,0.000000,1.000000,0.000000,RSI=53.51 (neutral),447770300,0.250000,1.000000,0.250000,OBV sign + (buy-volume bias),1.065541212496259,0.266385,1.000000,0.266385,volZ=1.066,0.382688730075173,0.095672,1.000000,0.095672,pctB=0.3827 (mid),-0.0008869938941389495,-0.000443,1.000000,-0.000443,ΔATR%=-0.0009 falling vol → mean-revert bias,-0.5733641468862127,-0.073364,1.000000,-0.073364,gapNorm=-0.5734 ≤ -0.5 → gap-down continuation bias,0.030806654177209496,0.000000,1.000000,0.000000,atrPct=0.0308
META,2024-03-18,-1,1,0.774380,0.548759,-0.001489,1.413,-0.3012,1.112,1.413,0.3012,1.112,gap_reversal,1,,gapNorm|OBV|pctB,"Called UP (pUp=0.774, conf=0.549) but next day was DOWN (ret1d=-0.0015). Wrong-side power=1.413, right-side power=0.3012, margin=1.112. Culprits: gapNorm→1.000 [gapNorm=1.613 ≥ 0.5 → gap-up continuation bias]; OBV→0.2500 [OBV sign + (buy-volume bias)]; pctB→0.1635 [pctB=0.6538 (mid)]. Top pushes toward UP: gapNorm=1.613 (w=1.000, c=1.000), OBV=459525600 (w=1.000, c=0.2500), pctB=0.6538 (w=1.000, c=0.1635). Top pushes toward DOWN: volZ=-0.6545 (w=1.000, c=0.1636), MACD=-0.2740 (w=1.000, c=0.1370), deltaATRpct=-0.0012 (w=1.000, c=0.0006). Gates: atr_pass:PASS, minConf_pass:PASS.",44.10344283391948,0.000000,1.000000,0.000000,stochK=44.10 (neutral),-0.2740146235220181,-0.137007,1.000000,-0.137007,MACD/ATR=-0.2740 (bearish momentum),58.32131848997139,0.000000,1.000000,0.000000,RSI=58.32 (neutral),459525600,0.250000,1.000000,0.250000,OBV sign + (buy-volume bias),-0.654454624100883,-0.163614,1.000000,-0.163614,volZ=-0.6545,0.6538180276198549,0.163455,1.000000,0.163455,pctB=0.6538 (mid),-0.0012259159917036785,-0.000613,1.000000,-0.000613,ΔATR%=-0.0012 falling vol → mean-revert bias,1.6133025119036581,1.000000,1.000000,1.000000,gapNorm=1.613 ≥ 0.5 → gap-up continuation bias,0.029580738185505818,0.000000,1.000000,0.000000,atrPct=0.0296
META,2024-03-19,1,-1,0.441048,0.117904,0.018701,0.4044,-1.309,-0.9043,1.309,0.4044,0.9043,gap_reversal,0,,gapNorm|volZ|MACD,"Called DOWN (pUp=0.441, conf=0.118) but next day was UP (ret1d=0.0187). Wrong-side power=1.309, right-side power=0.4044, margin=0.9043. Culprits: gapNorm→-1.000 [gapNorm=-1.773 ≤ -0.5 → gap-down continuation bias]; volZ→-0.1817 [volZ=-0.7269]; MACD→-0.1270 [MACD/ATR=-0.2539 (bearish momentum)]. Top pushes toward UP: OBV=448622500 (w=1.000, c=0.2500), pctB=0.6168 (w=1.000, c=0.1542), deltaATRpct=0.0003 (w=1.000, c=0.0002). Top pushes toward DOWN: gapNorm=-1.773 (w=1.000, c=1.000), volZ=-0.7269 (w=1.000, c=0.1817), MACD=-0.2539 (w=1.000, c=0.1270). Gates: atr_pass:PASS, minConf_pass:BLOCK.",42.547797179065086,0.000000,1.000000,0.000000,stochK=42.55 (neutral),-0.2539444101064095,-0.126972,1.000000,-0.126972,MACD/ATR=-0.2539 (bearish momentum),57.95049098008708,0.000000,1.000000,0.000000,RSI=57.95 (neutral),448622500,0.250000,1.000000,0.250000,OBV sign + (buy-volume bias),-0.7269223746467955,-0.181731,1.000000,-0.181731,volZ=-0.7269,0.6168035425727406,0.154201,1.000000,0.154201,pctB=0.6168 (mid),0.0003125246768687501,0.000156,1.000000,0.000156,ΔATR%=0.0003 rising vol → continuation amplification,-1.7727066207570474,-1.000000,1.000000,-1.000000,gapNorm=-1.773 ≤ -0.5 → gap-down continuation bias,0.029893262862374568,0.000000,1.000000,0.000000,atrPct=0.0299
META,2024-03-22,-1,1,0.816685,0.633370,-0.012873,0.8017,-0.3166,0.4851,0.8017,0.3166,0.4851,features_agreed_with_wrong_call,1,,stochK|OBV|pctB,"Called UP (pUp=0.817, conf=0.633) but next day was DOWN (ret1d=-0.0129). Wrong-side power=0.8017, right-side power=0.3166, margin=0.4851. Culprits: stochK→0.2648 [stochK=70.59 (≥60 up-bias)]; OBV→0.2500 [OBV sign + (buy-volume bias)]; pctB→0.2191 [pctB=0.8763 (upper band) → overbought/continuation risk]. Top pushes toward UP: stochK=70.59 (w=1.000, c=0.2648), OBV=478166700 (w=1.000, c=0.2500), pctB=0.8763 (w=1.000, c=0.2191). Top pushes toward DOWN: volZ=-0.9819 (w=1.000, c=0.2455), MACD=-0.1400 (w=1.000, c=0.0700), deltaATRpct=-0.0023 (w=1.000, c=0.0011). Gates: atr_pass:PASS, minConf_pass:PASS.",70.59066933371996,0.264767,1.000000,0.264767,stochK=70.59 (≥60 up-bias),-0.14001662615393198,-0.070008,1.000000,-0.070008,MACD/ATR=-0.1400 (bearish momentum),62.71283230336753,0.067821,1.000000,0.067821,RSI=62.71 (bullish),478166700,0.250000,1.000000,0.250000,OBV sign + (buy-volume bias),-0.9818875690631549,-0.245472,1.000000,-0.245472,volZ=-0.9819,0.8763424746153131,0.219086,1.000000,0.219086,pctB=0.8763 (upper band) → overbought/continuation risk,-0.0022662585998496076,-0.001133,1.000000,-0.001133,ΔATR%=-0.0023 falling vol → mean-revert bias,-0.14967893315895875,0.000000,1.000000,0.000000,gapNorm=-0.1497 (neutral),0.025142708594003277,0.000000,1.000000,0.000000,atrPct=0.0251
META,2024-03-25,-1,1,0.620524,0.241047,-0.014174,0.4189,-0.5581,-0.1392,0.4189,0.5581,-0.1392,policy_error,0,,OBV|pctB,"Called UP (pUp=0.621, conf=0.241) but next day was DOWN (ret1d=-0.0142). Wrong-side power=0.4189, right-side power=0.5581, margin=-0.1392. Culprits: OBV→0.2500 [OBV sign + (buy-volume bias)]; pctB→0.1689 [pctB=0.6756 (mid)]. Top pushes toward UP: OBV=469786100 (w=1.000, c=0.2500), pctB=0.6756 (w=1.000, c=0.1689). Top pushes toward DOWN: gapNorm=-0.7437 (w=1.000, c=0.2437), volZ=-0.9432 (w=1.000, c=0.2358), MACD=-0.1564 (w=1.000, c=0.0782). Gates: atr_pass:PASS, minConf_pass:BLOCK.",56.80047267916966,0.000000,1.000000,0.000000,stochK=56.80 (neutral),-0.15644654275363068,-0.078223,1.000000,-0.078223,MACD/ATR=-0.1564 (bearish momentum),58.76242990098211,0.000000,1.000000,0.000000,RSI=58.76 (neutral),469786100,0.250000,1.000000,0.250000,OBV sign + (buy-volume bias),-0.9432046552408129,-0.235801,1.000000,-0.235801,volZ=-0.9432,0.6755590077387756,0.168890,1.000000,0.168890,pctB=0.6756 (mid),-0.0005924758501854796,-0.000296,1.000000,-0.000296,ΔATR%=-0.0006 falling vol → mean-revert bias,-0.7437454623831274,-0.243745,1.000000,-0.243745,gapNorm=-0.7437 ≤ -0.5 → gap-down continuation bias,0.024550232743817797,0.000000,1.000000,0.000000,atrPct=0.0246
META,2024-03-26,-1,1,0.552530,0.105061,-0.004094,0.3637,-0.2653,0.0984,0.3637,0.2653,0.0984,calibration_miss,0,,OBV|pctB|deltaATRpct,"Called UP (pUp=0.553, conf=0.105) but next day was DOWN (ret1d=-0.0041). Wrong-side power=0.3637, right-side power=0.2653, margin=0.0984. Culprits: OBV→0.2500 [OBV sign + (buy-volume bias)]; pctB→0.1132 [pctB=0.4529 (mid)]; deltaATRpct→0.0005 [ΔATR%=0.0010 rising vol → continuation amplification]. Top pushes toward UP: OBV=458580700 (w=1.000, c=0.2500), pctB=0.4529 (w=1.000, c=0.1132), deltaATRpct=0.0010 (w=1.000, c=0.0005). Top pushes toward DOWN: volZ=-0.6665 (w=1.000, c=0.1666), MACD=-0.1974 (w=1.000, c=0.0987). Gates: atr_pass:PASS, minConf_pass:BLOCK.",41.81209078416756,0.000000,1.000000,0.000000,stochK=41.81 (neutral),-0.19739707860177558,-0.098699,1.000000,-0.098699,MACD/ATR=-0.1974 (bearish momentum),54.72729655894785,0.000000,1.000000,0.000000,RSI=54.73 (neutral),458580700,0.250000,1.000000,0.250000,OBV sign + (buy-volume bias),-0.6664818755893777,-0.166620,1.000000,-0.166620,volZ=-0.6665,0.4529325466437055,0.113233,1.000000,0.113233,pctB=0.4529 (mid),0.0010092479124789687,0.000505,1.000000,0.000505,ΔATR%=0.0010 rising vol → continuation amplification,0.4194695867410614,0.000000,1.000000,0.000000,gapNorm=0.4195 (neutral),0.025559480656296766,0.000000,1.000000,0.000000,atrPct=0.0256
META,2024-03-28,1,-1,0.288733,0.422533,0.011883,0.2804,-0.7185,-0.4381,0.7185,0.2804,0.4381,features_agreed_with_wrong_call,1,,stochK|MACD|volZ,"Called DOWN (pUp=0.289, conf=0.423) but next day was UP (ret1d=0.0119). Wrong-side power=0.7185, right-side power=0.2804, margin=0.4381. Culprits: stochK→-0.4965 [stochK=20.14 (≤40 down-bias)]; MACD→-0.1565 [MACD/ATR=-0.3131 (bearish momentum)]; volZ→-0.0651 [volZ=-0.2605]. Top pushes toward UP: OBV=433378200 (w=1.000, c=0.2500), pctB=0.1216 (w=1.000, c=0.0304). Top pushes toward DOWN: stochK=20.14 (w=1.000, c=0.4965), MACD=-0.3131 (w=1.000, c=0.1565), volZ=-0.2605 (w=1.000, c=0.0651). Gates: atr_pass:PASS, minConf_pass:BLOCK.",20.138711577175396,-0.496532,1.000000,-0.496532,stochK=20.14 (≤40 down-bias),-0.31305115497075914,-0.156526,1.000000,-0.156526,MACD/ATR=-0.3131 (bearish momentum),49.14714112698884,0.000000,1.000000,0.000000,RSI=49.15 (neutral),433378200,0.250000,1.000000,0.250000,OBV sign + (buy-volume bias),-0.26050797592646696,-0.065127,1.000000,-0.065127,volZ=-0.2605,0.12159649795847755,0.030399,1.000000,0.030399,pctB=0.1216 (lower band) → oversold/mean-revert risk,-0.0006236675271614096,-0.000312,1.000000,-0.000312,ΔATR%=-0.0006 falling vol → mean-revert bias,-0.20653404688087962,0.000000,1.000000,0.000000,gapNorm=-0.2065 (neutral),0.024810126978523698,0.000000,1.000000,0.000000,atrPct=0.0248
META,2024-04-01,1,-1,0.371032,0.257936,0.012252,0.3302,-0.3752,-0.0449,0.3752,0.3302,0.0449,calibration_miss,0,,volZ|MACD|stochK,"Called DOWN (pUp=0.371, conf=0.258) but next day was UP (ret1d=0.0123). Wrong-side power=0.3752, right-side power=0.3302, margin=0.0449. Culprits: volZ→-0.2061 [volZ=-0.8245]; MACD→-0.1520 [MACD/ATR=-0.3041 (bearish momentum)]; stochK→-0.0170 [stochK=39.32 (≤40 down-bias)]. Top pushes toward UP: OBV=442625200 (w=1.000, c=0.2500), pctB=0.3196 (w=1.000, c=0.0799), deltaATRpct=0.0007 (w=1.000, c=0.0003). Top pushes toward DOWN: volZ=-0.8245 (w=1.000, c=0.2061), MACD=-0.3041 (w=1.000, c=0.1520), stochK=39.32 (w=1.000, c=0.0170). Gates: atr_pass:PASS, minConf_pass:BLOCK.",39.31868530449587,-0.017033,1.000000,-0.017033,stochK=39.32 (≤40 down-bias),-0.3040587778216079,-0.152029,1.000000,-0.152029,MACD/ATR=-0.3041 (bearish momentum),52.130817952140674,0.000000,1.000000,0.000000,RSI=52.13 (neutral),442625200,0.250000,1.000000,0.250000,OBV sign + (buy-volume bias),-0.8244535422441279,-0.206113,1.000000,-0.206113,volZ=-0.8245,0.3196056919506245,0.079901,1.000000,0.079901,pctB=0.3196 (mid),0.0006862808888951216,0.000343,1.000000,0.000343,ΔATR%=0.0007 rising vol → continuation amplification,0.33362693676926014,0.000000,1.000000,0.000000,gapNorm=0.3336 (neutral),0.02549640786741882,0.000000,1.000000,0.000000,atrPct=0.0255
META,2024-04-02,1,-1,0.410290,0.179419,0.018839,0.3769,-1.067,-0.6897,1.067,0.3769,0.6897,gap_reversal,0,,gapNorm|volZ|MACD,"Called DOWN (pUp=0.410, conf=0.179) but next day was UP (ret1d=0.0188). Wrong-side power=1.067, right-side power=0.3769, margin=0.6897. Culprits: gapNorm→-0.7720 [gapNorm=-1.272 ≤ -0.5 → gap-down continuation bias]; volZ→-0.1613 [volZ=-0.6453]; MACD→-0.1332 [MACD/ATR=-0.2663 (bearish momentum)]. Top pushes toward UP: OBV=453706200 (w=1.000, c=0.2500), pctB=0.5077 (w=1.000, c=0.1269). Top pushes toward DOWN: gapNorm=-1.272 (w=1.000, c=0.7720), volZ=-0.6453 (w=1.000, c=0.1613), MACD=-0.2663 (w=1.000, c=0.1332). Gates: atr_pass:PASS, minConf_pass:BLOCK.",47.659971055288736,0.000000,1.000000,0.000000,stochK=47.66 (neutral),-0.26631528560874124,-0.133158,1.000000,-0.133158,MACD/ATR=-0.2663 (bearish momentum),55.09134833569231,0.000000,1.000000,0.000000,RSI=55.09 (neutral),453706200,0.250000,1.000000,0.250000,OBV sign + (buy-volume bias),-0.645327158641323,-0.161332,1.000000,-0.161332,volZ=-0.6453,0.5076991647176042,0.126925,1.000000,0.126925,pctB=0.5077 (mid),-0.00021414399760830843,-0.000107,1.000000,-0.000107,ΔATR%=-0.0002 falling vol → mean-revert bias,-1.2720056827847603,-0.772006,1.000000,-0.772006,gapNorm=-1.272 ≤ -0.5 → gap-down continuation bias,0.02528226386981051,0.000000,1.000000,0.000000,atrPct=0.0253
META,2024-04-05,-1,1,0.943443,0.886886,-0.015341,2.249,0.0000,2.249,2.249,0.0000,2.249,gap_reversal,1,,stochK|gapNorm|pctB,"Called UP (pUp=0.943, conf=0.887) but next day was DOWN (ret1d=-0.0153). Wrong-side power=2.249, right-side power=0.0000, margin=2.249. Culprits: stochK→0.8300 [stochK=93.20 (>80 overbought) → up-bias w/ reversal risk]; gapNorm→0.6626 [gapNorm=1.163 ≥ 0.5 → gap-up continuation bias]; pctB→0.2948 [pctB=1.179 (upper band) → overbought/continuation risk]. Top pushes toward UP: stochK=93.20 (w=1.000, c=0.8300), gapNorm=1.163 (w=1.000, c=0.6626), pctB=1.179 (w=1.000, c=0.2948). Gates: atr_pass:PASS, minConf_pass:PASS.",93.20116463247076,0.830029,1.000000,0.830029,stochK=93.20 (>80 overbought) → up-bias w/ reversal risk,0.010113631457836928,0.005057,1.000000,0.005057,MACD/ATR=0.0101 (bullish momentum),67.07968359033467,0.176992,1.000000,0.176992,RSI=67.08 (bullish),511545000,0.250000,1.000000,0.250000,OBV sign + (buy-volume bias),0.11583842033363256,0.028960,1.000000,0.028960,volZ=0.1158,1.1790532926407638,0.294763,1.000000,0.294763,pctB=1.179 (upper band) → overbought/continuation risk,0.0007064801142957662,0.000353,1.000000,0.000353,ΔATR%=0.0007 rising vol → continuation amplification,1.1626031018000527,0.662603,1.000000,0.662603,gapNorm=1.163 ≥ 0.5 → gap-up continuation bias,0.027495054567307536,0.000000,1.000000,0.000000,atrPct=0.0275
META,2024-04-08,-1,1,0.852654,0.705307,-0.004526,0.9429,-0.1114,0.8315,0.9429,0.1114,0.8315,features_agreed_with_wrong_call,1,,stochK|OBV|pctB,"Called UP (pUp=0.853, conf=0.705) but next day was DOWN (ret1d=-0.0045). Wrong-side power=0.9429, right-side power=0.1114, margin=0.8315. Culprits: stochK→0.3906 [stochK=75.62 (≥60 up-bias)]; OBV→0.2500 [OBV sign + (buy-volume bias)]; pctB→0.2331 [pctB=0.9323 (upper band) → overbought/continuation risk]. Top pushes toward UP: stochK=75.62 (w=1.000, c=0.3906), OBV=498284400 (w=1.000, c=0.2500), pctB=0.9323 (w=1.000, c=0.2331). Top pushes toward DOWN: volZ=-0.4456 (w=1.000, c=0.1114), deltaATRpct=-0.0001 (w=1.000, c=0.0000). Gates: atr_pass:PASS, minConf_pass:PASS.",75.62240127978139,0.390560,1.000000,0.390560,stochK=75.62 (≥60 up-bias),0.038604265683485225,0.019302,1.000000,0.019302,MACD/ATR=0.0386 (bullish momentum),61.998967192262995,0.049974,1.000000,0.049974,RSI=62.00 (bullish),498284400,0.250000,1.000000,0.250000,OBV sign + (buy-volume bias),-0.4455890679526706,-0.111397,1.000000,-0.111397,volZ=-0.4456,0.9322738648911048,0.233068,1.000000,0.233068,pctB=0.9323 (upper band) → overbought/continuation risk,-0.0000593161301013119,-0.000030,1.000000,-0.000030,ΔATR%=-0.0001 falling vol → mean-revert bias,0.36788454177743013,0.000000,1.000000,0.000000,gapNorm=0.3679 (neutral),0.027435738437206224,0.000000,1.000000,0.000000,atrPct=0.0274
META,2024-04-11,-1,1,0.819357,0.638715,-0.021523,1.157,-0.1725,0.9843,1.157,0.1725,0.9843,features_agreed_with_wrong_call,1,,stochK|OBV|pctB,"Called UP (pUp=0.819, conf=0.639) but next day was DOWN (ret1d=-0.0215). Wrong-side power=1.157, right-side power=0.1725, margin=0.9843. Culprits: stochK→0.5811 [stochK=83.24 (>80 overbought) → up-bias w/ reversal risk]; OBV→0.2500 [OBV sign + (buy-volume bias)]; pctB→0.2215 [pctB=0.8859 (upper band) → overbought/continuation risk]. Top pushes toward UP: stochK=83.24 (w=1.000, c=0.5811), OBV=509208600 (w=1.000, c=0.2500), pctB=0.8859 (w=1.000, c=0.2215). Top pushes toward DOWN: volZ=-0.6852 (w=1.000, c=0.1713), deltaATRpct=-0.0024 (w=1.000, c=0.0012). Gates: atr_pass:PASS, minConf_pass:PASS.",83.24277102849351,0.581069,1.000000,0.581069,stochK=83.24 (>80 overbought) → up-bias w/ reversal risk,0.0527435271415769,0.026372,1.000000,0.026372,MACD/ATR=0.0527 (bullish momentum),63.113395305686275,0.077835,1.000000,0.077835,RSI=63.11 (bullish),509208600,0.250000,1.000000,0.250000,OBV sign + (buy-volume bias),-0.6851941403909002,-0.171299,1.000000,-0.171299,volZ=-0.6852,0.8858692907738704,0.221467,1.000000,0.221467,pctB=0.8859 (upper band) → overbought/continuation risk,-0.002371034169768152,-0.001185,1.000000,-0.001185,ΔATR%=-0.0024 falling vol → mean-revert bias,0.24622823223721113,0.000000,1.000000,0.000000,gapNorm=0.2462 (neutral),0.026764606515360483,0.000000,1.000000,0.000000,atrPct=0.0268
META,2024-04-17,1,-1,0.277774,0.444452,0.015440,0.4774,-0.6035,-0.1261,0.6035,0.4774,0.1261,features_agreed_with_wrong_call,1,,stochK|volZ|MACD,"Called DOWN (pUp=0.278, conf=0.444) but next day was UP (ret1d=0.0154). Wrong-side power=0.6035, right-side power=0.4774, margin=0.1261. Culprits: stochK→-0.3769 [stochK=24.92 (≤40 down-bias)]; volZ→-0.1190 [volZ=-0.4759]; MACD→-0.1077 [MACD/ATR=-0.2154 (bearish momentum)]. Top pushes toward UP: OBV=461669600 (w=1.000, c=0.2500), gapNorm=0.6683 (w=1.000, c=0.1683), pctB=0.2347 (w=1.000, c=0.0587). Top pushes toward DOWN: stochK=24.92 (w=1.000, c=0.3769), volZ=-0.4759 (w=1.000, c=0.1190), MACD=-0.2154 (w=1.000, c=0.1077). Gates: atr_pass:PASS, minConf_pass:BLOCK.",24.92459621449361,-0.376885,1.000000,-0.376885,stochK=24.92 (≤40 down-bias),-0.21539106551916226,-0.107696,1.000000,-0.107696,MACD/ATR=-0.2154 (bearish momentum),46.38070463673072,0.000000,1.000000,0.000000,RSI=46.38 (neutral),461669600,0.250000,1.000000,0.250000,OBV sign + (buy-volume bias),-0.475870351927511,-0.118968,1.000000,-0.118968,volZ=-0.4759,0.23468729701513397,0.058672,1.000000,0.058672,pctB=0.2347 (mid),0.0008676294954056696,0.000434,1.000000,0.000434,ΔATR%=0.0009 rising vol → continuation amplification,0.6683200481481189,0.168320,1.000000,0.168320,gapNorm=0.6683 ≥ 0.5 → gap-up continuation bias,0.028834723267080326,0.000000,1.000000,0.000000,atrPct=0.0288
META,2024-04-19,1,-1,0.152349,0.695302,0.001372,0.4431,-0.8902,-0.4471,0.8902,0.4431,0.4471,features_agreed_with_wrong_call,1,,stochK|MACD,"Called DOWN (pUp=0.152, conf=0.695) but next day was UP (ret1d=0.0014). Wrong-side power=0.8902, right-side power=0.4431, margin=0.4471. Culprits: stochK→-0.7606 [stochK=9.577 (<20 oversold) → down-bias w/ rebound risk]; MACD→-0.1296 [MACD/ATR=-0.2592 (bearish momentum)]. Top pushes toward UP: OBV=451262900 (w=1.000, c=0.2500), volZ=0.7347 (w=1.000, c=0.1837), pctB=0.0281 (w=1.000, c=0.0070). Top pushes toward DOWN: stochK=9.577 (w=1.000, c=0.7606), MACD=-0.2592 (w=1.000, c=0.1296). Gates: atr_pass:PASS, minConf_pass:PASS.",9.576754528791671,-0.760581,1.000000,-0.760581,stochK=9.577 (<20 oversold) → down-bias w/ rebound risk,-0.2592335744143415,-0.129617,1.000000,-0.129617,MACD/ATR=-0.2592 (bearish momentum),41.06755755533384,0.000000,1.000000,0.000000,RSI=41.07 (neutral),451262900,0.250000,1.000000,0.250000,OBV sign + (buy-volume bias),0.7347400861094742,0.183685,1.000000,0.183685,volZ=0.7347,0.02811139683222765,0.007028,1.000000,0.007028,pctB=0.0281 (lower band) → oversold/mean-revert risk,0.0046803434664475785,0.002340,1.000000,0.002340,ΔATR%=0.0047 rising vol → continuation amplification,0.1992825875501092,0.000000,1.000000,0.000000,gapNorm=0.1993 (neutral),0.03408387011276157,0.000000,1.000000,0.000000,atrPct=0.0341
META,2024-04-22,1,-1,0.277338,0.445324,0.029830,1.275,-0.7890,0.4858,0.7890,1.275,-0.4858,policy_error,1,,stochK|MACD|volZ,"Called DOWN (pUp=0.277, conf=0.445) but next day was UP (ret1d=0.0298). Wrong-side power=0.7890, right-side power=1.275, margin=-0.4858. Culprits: stochK→-0.6415 [stochK=14.34 (<20 oversold) → down-bias w/ rebound risk]; MACD→-0.1439 [MACD/ATR=-0.2877 (bearish momentum)]; volZ→-0.0036 [volZ=-0.0143]. Top pushes toward UP: gapNorm=1.798 (w=1.000, c=1.000), OBV=468534000 (w=1.000, c=0.2500), pctB=0.0980 (w=1.000, c=0.0245). Top pushes toward DOWN: stochK=14.34 (w=1.000, c=0.6415), MACD=-0.2877 (w=1.000, c=0.1439), volZ=-0.0143 (w=1.000, c=0.0036). Gates: atr_pass:PASS, minConf_pass:BLOCK.",14.339847848140234,-0.641504,1.000000,-0.641504,stochK=14.34 (<20 oversold) → down-bias w/ rebound risk,-0.287737739775125,-0.143869,1.000000,-0.143869,MACD/ATR=-0.2877 (bearish momentum),41.447761965521835,0.000000,1.000000,0.000000,RSI=41.45 (neutral),468534000,0.250000,1.000000,0.250000,OBV sign + (buy-volume bias),-0.014321649582472201,-0.003580,1.000000,-0.003580,volZ=-0.0143,0.09804512557638238,0.024511,1.000000,0.024511,pctB=0.0980 (lower band) → oversold/mean-revert risk,0.0005658971026726162,0.000283,1.000000,0.000283,ΔATR%=0.0006 rising vol → continuation amplification,1.7980738280893638,1.000000,1.000000,1.000000,gapNorm=1.798 ≥ 0.5 → gap-up continuation bias,0.03464976721543419,0.000000,1.000000,0.000000,atrPct=0.0346
META,2024-04-23,-1,1,0.560158,0.120316,-0.005241,1.344,-0.1997,1.144,1.344,0.1997,1.144,gap_reversal,0,,gapNorm|OBV|pctB,"Called UP (pUp=0.560, conf=0.120) but next day was DOWN (ret1d=-0.0052). Wrong-side power=1.344, right-side power=0.1997, margin=1.144. Culprits: gapNorm→1.000 [gapNorm=1.976 ≥ 0.5 → gap-up continuation bias]; OBV→0.2500 [OBV sign + (buy-volume bias)]; pctB→0.0939 [pctB=0.3757 (mid)]. Top pushes toward UP: gapNorm=1.976 (w=1.000, c=1.000), OBV=483613200 (w=1.000, c=0.2500), pctB=0.3757 (w=1.000, c=0.0939). Top pushes toward DOWN: MACD=-0.2406 (w=1.000, c=0.1203), volZ=-0.2233 (w=1.000, c=0.0558), stochK=39.08 (w=1.000, c=0.0231). Gates: atr_pass:PASS, minConf_pass:BLOCK.",39.07731733187356,-0.023067,1.000000,-0.023067,stochK=39.08 (≤40 down-bias),-0.24059962066043916,-0.120300,1.000000,-0.120300,MACD/ATR=-0.2406 (bearish momentum),49.14125103639355,0.000000,1.000000,0.000000,RSI=49.14 (neutral),483613200,0.250000,1.000000,0.250000,OBV sign + (buy-volume bias),-0.22333868766456277,-0.055835,1.000000,-0.055835,volZ=-0.2233,0.3757427506342628,0.093936,1.000000,0.093936,pctB=0.3757 (mid),-0.0009127760029605386,-0.000456,1.000000,-0.000456,ΔATR%=-0.0009 falling vol → mean-revert bias,1.976208414788183,1.000000,1.000000,1.000000,gapNorm=1.976 ≥ 0.5 → gap-up continuation bias,0.03373699121247365,0.000000,1.000000,0.000000,atrPct=0.0337
